nameFirst,nameLast,weight,height,debut,BMI
Travis,Lee,205,75,1998,26.24
Rob,Sasser,205,75,1998,26.24
Mike,Darr,205,75,1999,26.24
Armando,Almanza,205,75,1999,26.24
Kip,Wells,205,75,1999,26.24
Hector,Mercado,205,75,2000,26.24
Paxton,Crawford,205,75,2000,26.24
Grant,Roberts,205,75,2000,26.24
Joe,Beimel,205,75,2001,26.24
Scott,MacRae,205,75,2001,26.24
Brendan,Donnelly,205,75,2002,26.24
Scott,Wiggins,205,75,2002,26.24
Cliff,Lee,205,75,2002,26.24
Les,Walrond,205,75,2003,26.24
Luis,Terrero,205,75,2003,26.24
Adam,LaRoche,205,75,2004,26.24
Jorge,Cantu,205,75,2004,26.24
Aaron,Rakers,205,75,2004,26.24
Bobby,Livingston,205,75,2006,26.24
Chris,Narveson,205,75,2006,26.24
Brandon,Wood,205,75,2007,26.24
Virgil,Vasquez,205,75,2007,26.24
Will,Venable,205,75,2008,26.24
Josh,Roenicke,205,75,2008,26.24
Bobby,Parnell,205,75,2008,26.24
David,Patton,205,75,2009,26.24
Robert,Ray,205,75,2009,26.24
Robert,Manuel,205,75,2009,26.24
Alex,Cobb,205,75,2011,26.24
Danny,Duffy,205,75,2011,26.24
Hector,Noesi,205,75,2011,26.24
Aaron,Thompson,205,75,2011,26.24
Jordy,Mercer,205,75,2012,26.24
Erik,Davis,205,75,2013,26.24
Wil,Myers,205,75,2013,26.24
Wilmer,Flores,205,75,2013,26.24
Buddy,Boshers,205,75,2013,26.24
Justin,Marks,205,75,2014,26.24
Eric,Campbell,205,75,2014,26.24
Brooks,Brown,205,75,2014,26.24
Jake,Lamb,205,75,2014,26.24
Matt,Grace,205,75,2015,26.24
Michael,Lorenzen,205,75,2015,26.24
Vincent,Velasquez,205,75,2015,26.24
Noe,Ramirez,205,75,2015,26.24
Lefty,Sullivan,204,75,1939,26.112
Jim,Schelle,204,75,1939,26.112
Ray,Murray,204,75,1948,26.112
Bill,Freehan,203,75,1961,25.984
Butch,Edge,203,75,1979,25.984
Jim,Paciorek,203,75,1987,25.984
Chief,Youngblood,202,75,1922,25.856
Duke,Carmel,202,75,1959,25.856
Damian,Miller,202,75,1997,25.856
Fred,Taylor,201,75,1950,25.728
Napoleon,Calzado,201,75,2005,25.728
Eddie,Boyle,200,75,1896,25.6
Cy,Vorhees,200,75,1902,25.6
Bert,Blue,200,75,1908,25.6
Ed,Hendricks,200,75,1910,25.6
Roy,Parker,200,75,1919,25.6
Al,Kellett,200,75,1923,25.6
Bobo,Newsom,200,75,1929,25.6
Bob,Kline,200,75,1930,25.6
Hank,McDonald,200,75,1931,25.6
Ed,Lagger,200,75,1934,25.6
Lee,Grissom,200,75,1934,25.6
Al,Williams,200,75,1937,25.6
Don,Kolloway,200,75,1940,25.6
Norm,Branch,200,75,1941,25.6
Stan,Goletz,200,75,1941,25.6
Sid,Peterson,200,75,1943,25.6
Frank,Seward,200,75,1943,25.6
Joe,Page,200,75,1944,25.6
Al,Gettel,200,75,1945,25.6
Del,Wilber,200,75,1946,25.6
Cuddles,Marshall,200,75,1946,25.6
Don,Johnson,200,75,1947,25.6
Bob,Schultz,200,75,1951,25.6
Frank,Thomas,200,75,1951,25.6
Bill,Bell,200,75,1952,25.6
Ken,Landenberger,200,75,1952,25.6
Fred,Besana,200,75,1956,25.6
Hal,Woodeshick,200,75,1956,25.6
Andre,Rodgers,200,75,1957,25.6
Don,Lassetter,200,75,1957,25.6
Bob,Bruce,200,75,1959,25.6
Tom,McAvoy,200,75,1959,25.6
Dick,Stigman,200,75,1960,25.6
Ed,Bauta,200,75,1960,25.6
Phil,Regan,200,75,1960,25.6
Duane,Richards,200,75,1960,25.6
Bud,Zipfel,200,75,1961,25.6
Dean,Chance,200,75,1961,25.6
Ray,Rippelmeyer,200,75,1962,25.6
Rico,Carty,200,75,1963,25.6
Bob,Locker,200,75,1965,25.6
Tom,Harrison,200,75,1965,25.6
Jorge,Rubio,200,75,1966,25.6
Tim,Talton,200,75,1966,25.6
Bill,Denehy,200,75,1967,25.6
Roger,Nelson,200,75,1967,25.6
Larry,Colton,200,75,1968,25.6
Jerry,Johnson,200,75,1968,25.6
Fred,Rath,200,75,1968,25.6
Gary,Neibauer,200,75,1969,25.6
Carlton,Fisk,200,75,1969,25.6
Bert,Blyleven,200,75,1970,25.6
Steve,Kline,200,75,1970,25.6
Larry,Howard,200,75,1970,25.6
Jim,York,200,75,1970,25.6
Terry,Forster,200,75,1971,25.6
Monty,Montgomery,200,75,1971,25.6
Steve,Blateric,200,75,1971,25.6
Steve,Simpson,200,75,1972,25.6
Jim,Crawford,200,75,1973,25.6
Andre,Thornton,200,75,1973,25.6
Dick,Pole,200,75,1973,25.6
Tom,Buskey,200,75,1973,25.6
Sam,Ewing,200,75,1973,25.6
Leon,Roberts,200,75,1974,25.6
Roger,Miller,200,75,1974,25.6
Greg,Terlecky,200,75,1975,25.6
Willie,Prall,200,75,1975,25.6
Larry,Andersen,200,75,1975,25.6
Doug,Ault,200,75,1976,25.6
John,Urrea,200,75,1977,25.6
Warren,Brusstar,200,75,1977,25.6
Mardie,Cornejo,200,75,1978,25.6
Sammy,Stewart,200,75,1978,25.6
Joe,Beckwith,200,75,1979,25.6
Bill,Gullickson,200,75,1979,25.6
Lloyd,Moseby,200,75,1980,25.6
Bob,Pate,200,75,1980,25.6
Tim,Lollar,200,75,1980,25.6
Jay,Howell,200,75,1980,25.6
Atlee,Hammaker,200,75,1981,25.6
Steve,Bedrosian,200,75,1981,25.6
Cecilio,Guante,200,75,1982,25.6
Greg,Brock,200,75,1982,25.6
Nick,Esasky,200,75,1983,25.6
Bob,Fallon,200,75,1984,25.6
Roy,Smith,200,75,1984,25.6
Ken,Howell,200,75,1984,25.6
Fred,McGriff,200,75,1986,25.6
Terry,Mulholland,200,75,1986,25.6
Mike,Cook,200,75,1986,25.6
Alex,Madrid,200,75,1987,25.6
William,Brennan,200,75,1988,25.6
Hal,Morris,200,75,1988,25.6
Jim,Abbott,200,75,1989,25.6
Pat,Combs,200,75,1989,25.6
Charles,Nagy,200,75,1990,25.6
Mark,Leiter,200,75,1990,25.6
Bob,Macdonald,200,75,1990,25.6
Al,Osuna,200,75,1990,25.6
Tom,Quinlan,200,75,1990,25.6
Scott,Cooper,200,75,1990,25.6
Jeff,Johnson,200,75,1991,25.6
Dave,Fleming,200,75,1991,25.6
Rob,Maurer,200,75,1991,25.6
Ricky,Trlicek,200,75,1992,25.6
Sam,Militello,200,75,1992,25.6
Tim,Salmon,200,75,1992,25.6
Ken,Ryan,200,75,1992,25.6
Mike,Piazza,200,75,1992,25.6
Ryan,Thompson,200,75,1992,25.6
Phil,Hiatt,200,75,1993,25.6
John,Cummings,200,75,1993,25.6
Kerry,Taylor,200,75,1993,25.6
Scott,Brow,200,75,1993,25.6
Larry,Gonzales,200,75,1993,25.6
Todd,Jones,200,75,1993,25.6
Greg,Blosser,200,75,1993,25.6
Mike,Anderson,200,75,1993,25.6
Chris,Eddy,200,75,1995,25.6
Troy,Percival,200,75,1995,25.6
Dilson,Torres,200,75,1995,25.6
Tim,Unroe,200,75,1995,25.6
Scott,Taylor,200,75,1995,25.6
Bill,Simas,200,75,1995,25.6
Rick,Huisman,200,75,1995,25.6
Alex,Pacheco,200,75,1996,25.6
Tim,Belk,200,75,1996,25.6
Derek,Wallace,200,75,1996,25.6
Brent,Bowers,200,75,1996,25.6
Trever,Miller,200,75,1996,25.6
Brian,Banks,200,75,1996,25.6
Everett,Stull,200,75,1997,25.6
Jose,Santiago,200,75,1997,25.6
Eric,Milton,200,75,1998,25.6
Seth,Greisinger,200,75,1998,25.6
Derrin,Ebert,200,75,1999,25.6
Creighton,Gubanich,200,75,1999,25.6
Gary,Matthews,200,75,1999,25.6
Bret,Hemphill,200,75,1999,25.6
Lou,Pote,200,75,1999,25.6
Jeff,D'Amico,200,75,2000,25.6
Randy,Keisler,200,75,2000,25.6
Justin,Wayne,200,75,2002,25.6
Jason,Grabowski,200,75,2002,25.6
Josh,Stewart,200,75,2003,25.6
David,Kelton,200,75,2003,25.6
Edwin,Almonte,200,75,2003,25.6
Kevin,Correia,200,75,2003,25.6
Scott,Randall,200,75,2003,25.6
Jeff,Bennett,200,75,2004,25.6
Chris,Saenz,200,75,2004,25.6
Clint,Nageotte,200,75,2004,25.6
Gabe,Gross,200,75,2004,25.6
Randy,Williams,200,75,2004,25.6
Ezequiel,Astacio,200,75,2005,25.6
Hayden,Penn,200,75,2005,25.6
Cole,Hamels,200,75,2006,25.6
Kason,Gabbard,200,75,2006,25.6
Buck,Coats,200,75,2006,25.6
Joakim,Soria,200,75,2007,25.6
Tyler,Clippard,200,75,2007,25.6
Kevin,Slowey,200,75,2007,25.6
Dan,Giese,200,75,2007,25.6
Jai,Miller,200,75,2008,25.6
Dirk,Hayhurst,200,75,2008,25.6
Luke,Gregerson,200,75,2009,25.6
Drew,Sutton,200,75,2009,25.6
Esmil,Rogers,200,75,2009,25.6
Jonny,Venters,200,75,2010,25.6
Jimmy,Paredes,200,75,2011,25.6
Darin,Downs,200,75,2012,25.6
Brooks,Raley,200,75,2012,25.6
Cody,Clark,200,75,2013,25.6
David,Buchanan,200,75,2014,25.6
Kyle,Lobstein,200,75,2014,25.6
Carlos,Rivero,200,75,2014,25.6
Chris,Rearick,200,75,2015,25.6
Daniel,Winkler,200,75,2015,25.6
Claude,Passeau,198,75,1935,25.344
Tex,Hughson,198,75,1941,25.344
Hank,Sauer,198,75,1941,25.344
Gene,Bearden,198,75,1947,25.344
Bill,Oster,198,75,1954,25.344
John,Oldham,198,75,1956,25.344
Al,Lachowicz,198,75,1983,25.344
Mark,Lee,198,75,1988,25.344
Jack,Richardson,197,75,1915,25.216
Jake,Jones,197,75,1941,25.216
Bud,Black,197,75,1952,25.216
Corky,Withrow,197,75,1963,25.216
Woodie,Fryman,197,75,1966,25.216
Mike,Myers,197,75,1995,25.216
Marty,Janzen,197,75,1996,25.216
Jerrod,Riggan,197,75,2000,25.216
Bill,James,196,75,1913,25.088
Orval,Grove,196,75,1940,25.088
Arnie,Portocarrero,196,75,1954,25.088
Jim,Bronstad,196,75,1959,25.088
Dutch,Hinrichs,195,75,1910,24.96
Mutt,Williams,195,75,1913,24.96
Jack,Wisner,195,75,1919,24.96
Leon,Carlson,195,75,1920,24.96
Earl,Sheely,195,75,1921,24.96
Clem,Llewellyn,195,75,1922,24.96
Bill,Moore,195,75,1925,24.96
Ed,Baecht,195,75,1926,24.96
Snipe,Hansen,195,75,1930,24.96
Biff,Wysong,195,75,1930,24.96
Hal,Smith,195,75,1932,24.96
Bill,Lee,195,75,1934,24.96
Red,Phillips,195,75,1934,24.96
Pete,Sivess,195,75,1936,24.96
Russ,Bauers,195,75,1936,24.96
Jack,Sanford,195,75,1940,24.96
Bob,Carpenter,195,75,1940,24.96
Buck,Frierson,195,75,1941,24.96
Paul,Gillespie,195,75,1942,24.96
Tom,Clyde,195,75,1943,24.96
Hal,Gregg,195,75,1943,24.96
Ben,Cardoni,195,75,1943,24.96
Jake,Eisenhart,195,75,1944,24.96
Joe,Nuxhall,195,75,1944,24.96
Rex,Cecil,195,75,1944,24.96
Dee,Sanders,195,75,1945,24.96
Woody,Main,195,75,1948,24.96
Ben,Wade,195,75,1948,24.96
Duane,Pillette,195,75,1949,24.96
Frank,Smith,195,75,1950,24.96
Dee,Fondy,195,75,1951,24.96
Sammy,White,195,75,1951,24.96
Carlos,Paula,195,75,1954,24.96
Joe,Brovia,195,75,1955,24.96
Lindy,McDaniel,195,75,1955,24.96
Red,Murff,195,75,1956,24.96
Ralph,Terry,195,75,1956,24.96
Don,Minnick,195,75,1957,24.96
Ralph,Mauriello,195,75,1958,24.96
Buddy,Gilbert,195,75,1959,24.96
Wynn,Hawkins,195,75,1960,24.96
Ed,Palmquist,195,75,1960,24.96
Doug,Gallagher,195,75,1962,24.96
Tommie,Sisk,195,75,1962,24.96
Mike,Shannon,195,75,1962,24.96
Marcelino,Lopez,195,75,1963,24.96
Bill,Spanswick,195,75,1964,24.96
Dave,Vineyard,195,75,1964,24.96
Lee,May,195,75,1965,24.96
Dick,Hughes,195,75,1966,24.96
Bill,Henry,195,75,1966,24.96
Mike,Andrews,195,75,1966,24.96
Jeff,James,195,75,1968,24.96
Darcy,Fast,195,75,1968,24.96
John,Felske,195,75,1968,24.96
Mike,Nagy,195,75,1969,24.96
Steve,Arlin,195,75,1969,24.96
Dave,Roberts,195,75,1969,24.96
Billy,Williams,195,75,1969,24.96
Denny,O'Toole,195,75,1969,24.96
Mike,Garman,195,75,1969,24.96
Dennis,Saunders,195,75,1970,24.96
Dick,Mills,195,75,1970,24.96
Denny,Riddleberger,195,75,1970,24.96
Ross,Grimsley,195,75,1971,24.96
George,Hendrick,195,75,1971,24.96
Jack,Whillock,195,75,1971,24.96
Don,Rose,195,75,1971,24.96
Roric,Harrison,195,75,1972,24.96
Don,Leshnock,195,75,1972,24.96
Jim,Sadowski,195,75,1974,24.96
Rick,Rhoden,195,75,1974,24.96
Bruce,Bochte,195,75,1974,24.96
Jim,Burton,195,75,1975,24.96
Bob,Knepper,195,75,1976,24.96
Jerry,Garvin,195,75,1977,24.96
Dave,Coleman,195,75,1977,24.96
Jeff,Byrd,195,75,1977,24.96
Jack,Morris,195,75,1977,24.96
Ed,Whitson,195,75,1977,24.96
John,Pacella,195,75,1977,24.96
Steve,McCatty,195,75,1977,24.96
Ted,Cox,195,75,1977,24.96
Clint,Hurdle,195,75,1977,24.96
Gary,Lance,195,75,1977,24.96
Steve,Comer,195,75,1978,24.96
Mike,Morgan,195,75,1978,24.96
Scot,Thompson,195,75,1978,24.96
Jeff,Yurak,195,75,1978,24.96
Tom,Tellmann,195,75,1979,24.96
LaMarr,Hoyt,195,75,1979,24.96
Charlie,Leibrandt,195,75,1979,24.96
Alan,Hargesheimer,195,75,1980,24.96
Dan,Whitmer,195,75,1980,24.96
Andy,Rincon,195,75,1980,24.96
Chili,Davis,195,75,1981,24.96
Jeff,Schneider,195,75,1981,24.96
Bob,Johnson,195,75,1981,24.96
Tony,Johnson,195,75,1981,24.96
Doug,Jones,195,75,1982,24.96
Rick,Lancellotti,195,75,1982,24.96
Mark,Huismann,195,75,1983,24.96
Cecil,Espy,195,75,1983,24.96
Ron,Darling,195,75,1983,24.96
Don,Carman,195,75,1983,24.96
Mike,Bielecki,195,75,1984,24.96
Jeff,Kaiser,195,75,1985,24.96
Paul,Assenmacher,195,75,1986,24.96
Bobby,Thigpen,195,75,1986,24.96
Jeff,Ballard,195,75,1987,24.96
Gene,Larkin,195,75,1987,24.96
Bill,Lindsey,195,75,1987,24.96
Bill,Fulton,195,75,1987,24.96
Nelson,Santovenia,195,75,1987,24.96
Todd,Stottlemyre,195,75,1988,24.96
Jeff,Shaver,195,75,1988,24.96
Norm,Charlton,195,75,1988,24.96
Ken,Griffey,195,75,1989,24.96
David,Justice,195,75,1989,24.96
Randy,McCament,195,75,1989,24.96
Mike,Dyer,195,75,1989,24.96
Ed,Whited,195,75,1989,24.96
Mike,Benjamin,195,75,1989,24.96
Daryl,Irvine,195,75,1990,24.96
Kevin,Maas,195,75,1990,24.96
Jeff,Carter,195,75,1991,24.96
Stan,Royer,195,75,1991,24.96
Pat,Rapp,195,75,1992,24.96
Blas,Minor,195,75,1992,24.96
Todd,Pratt,195,75,1992,24.96
Shawn,Barton,195,75,1992,24.96
Allen,Watson,195,75,1993,24.96
John,Hope,195,75,1993,24.96
John,Johnstone,195,75,1993,24.96
Andrew,Lorraine,195,75,1994,24.96
Carlos,Perez,195,75,1995,24.96
Dustin,Hermanson,195,75,1995,24.96
Derek,Jeter,195,75,1995,24.96
Pat,Ahearne,195,75,1995,24.96
Chris,Widger,195,75,1995,24.96
Ray,Montgomery,195,75,1996,24.96
Mac,Suzuki,195,75,1996,24.96
Bronson,Heflin,195,75,1996,24.96
Trey,Beamon,195,75,1996,24.96
Brian,Moehler,195,75,1996,24.96
Robert,Dodd,195,75,1998,24.96
Jeff,Liefer,195,75,1999,24.96
Clay,Bellinger,195,75,1999,24.96
Ryan,Glynn,195,75,1999,24.96
Pat,Daneker,195,75,1999,24.96
Chris,Stowers,195,75,1999,24.96
Derrick,Turnbow,195,75,2000,24.96
Brian,Tollberg,195,75,2000,24.96
Joe,Crede,195,75,2000,24.96
Jason,Smith,195,75,2001,24.96
Jayson,Durocher,195,75,2002,24.96
Luke,Hudson,195,75,2002,24.96
Ricardo,Rodriguez,195,75,2002,24.96
Clay,Condrey,195,75,2002,24.96
Matt,Guerrier,195,75,2004,24.96
Rafael,Perez,195,75,2006,24.96
Jerry,Owens,195,75,2006,24.96
Josh,Geer,195,75,2008,24.96
Mike,Hinckley,195,75,2008,24.96
Anthony,Claggett,195,75,2009,24.96
Blake,Hawksworth,195,75,2009,24.96
Anthony,Slama,195,75,2010,24.96
Jeff,Frazier,195,75,2010,24.96
Aaron,Crow,195,75,2011,24.96
Zach,Britton,195,75,2011,24.96
Drew,Hutchison,195,75,2012,24.96
Jarred,Cosart,195,75,2013,24.96
Ben,Rowen,195,75,2014,24.96
Sam,Tuivailala,195,75,2014,24.96
Chris,Heston,195,75,2014,24.96
Tyler,Olson,195,75,2015,24.96
Tim,Cooney,195,75,2015,24.96
Tyler,Wagner,195,75,2015,24.96
Matt,Wisler,195,75,2015,24.96
Keon,Broxton,195,75,2015,24.96
Rick,Waits,194,75,1973,24.832
Rafael,Medina,194,75,1998,24.832
Kane,Davis,194,75,2000,24.832
Ken,Jones,193,75,1924,24.704
Ed,Butka,193,75,1943,24.704
Rick,Monday,193,75,1966,24.704
Joe,Cannon,193,75,1977,24.704
Mike,Armstrong,193,75,1980,24.704
Erik,Sabel,193,75,1999,24.704
Gene,Cocreham,192,75,1913,24.576
Lefty,Hoerst,192,75,1940,24.576
Jim,Hickman,192,75,1962,24.576
Dennis,Bennett,192,75,1962,24.576
Bryan,Oelkers,192,75,1983,24.576
Kurt,Ainsworth,192,75,2001,24.576
Jack,Wallaesa,191,75,1940,24.448
Monty,Pfyl,190,75,1907,24.32
George,McConnell,190,75,1909,24.32
Jack,Kading,190,75,1910,24.32
Phil,Douglas,190,75,1912,24.32
Fred,House,190,75,1913,24.32
Tom,Burr,190,75,1914,24.32
Dick,Kauffman,190,75,1914,24.32
Howard,Ehmke,190,75,1915,24.32
Razor,Ledbetter,190,75,1915,24.32
Stan,Rees,190,75,1918,24.32
Bob,Meusel,190,75,1920,24.32
Eddie,Brown,190,75,1920,24.32
Lefty,Grove,190,75,1925,24.32
Jim,Faulkner,190,75,1927,24.32
Peaches,Davis,190,75,1936,24.32
Bill,Kalfass,190,75,1937,24.32
Red,Jones,190,75,1940,24.32
Earl,Johnson,190,75,1940,24.32
Les,Mueller,190,75,1941,24.32
Al,Gerheauser,190,75,1943,24.32
Red,Barbary,190,75,1943,24.32
Mickey,Kreitner,190,75,1943,24.32
Earl,Reid,190,75,1946,24.32
Marv,Grissom,190,75,1946,24.32
Dick,Starr,190,75,1947,24.32
Roy,Smalley,190,75,1948,24.32
Mike,Palm,190,75,1948,24.32
Bob,Miller,190,75,1949,24.32
Don,Lenhardt,190,75,1950,24.32
Dick,Donovan,190,75,1950,24.32
Ernie,Johnson,190,75,1950,24.32
Dave,Madison,190,75,1950,24.32
Thornton,Kipper,190,75,1953,24.32
Bob,Trice,190,75,1953,24.32
Tom,Herrin,190,75,1954,24.32
Jim,Bunning,190,75,1955,24.32
Rocky,Colavito,190,75,1955,24.32
Moe,Drabowsky,190,75,1956,24.32
Jim,Derrington,190,75,1956,24.32
Tony,Kubek,190,75,1957,24.32
Milt,Pappas,190,75,1957,24.32
George,Thomas,190,75,1957,24.32
Ron,Hansen,190,75,1958,24.32
Kent,Hadley,190,75,1958,24.32
John,Fitzgerald,190,75,1958,24.32
Dick,LeMay,190,75,1961,24.32
Tommie,Aaron,190,75,1962,24.32
Ken,McMullen,190,75,1962,24.32
Fred,Lasher,190,75,1963,24.32
Sonny,Siebert,190,75,1964,24.32
Roger,Repoz,190,75,1964,24.32
Jim,Northrup,190,75,1964,24.32
Jim,Palmer,190,75,1965,24.32
Rich,Beck,190,75,1965,24.32
Larry,Jaster,190,75,1965,24.32
Pat,Dobson,190,75,1967,24.32
Cito,Gaston,190,75,1967,24.32
Mike,Jackson,190,75,1970,24.32
Harry,Parker,190,75,1970,24.32
Jim,Rittwage,190,75,1970,24.32
Bill,Bonham,190,75,1971,24.32
Mike,Thompson,190,75,1971,24.32
Doyle,Alexander,190,75,1971,24.32
Randy,Moffitt,190,75,1972,24.32
Dick,Ruthven,190,75,1973,24.32
Tom,Carroll,190,75,1974,24.32
Larry,Herndon,190,75,1974,24.32
Larry,Parrish,190,75,1974,24.32
Brock,Pemberton,190,75,1974,24.32
Jim,Hughes,190,75,1974,24.32
Larry,Anderson,190,75,1974,24.32
Randy,Tate,190,75,1975,24.32
Jim,Gideon,190,75,1975,24.32
Willie,Wilson,190,75,1976,24.32
Al,Woods,190,75,1977,24.32
Barry,Bonnell,190,75,1977,24.32
Dick,Davis,190,75,1977,24.32
Don,Aase,190,75,1977,24.32
Matt,Keough,190,75,1977,24.32
Allen,Ripley,190,75,1978,24.32
Bob,Welch,190,75,1978,24.32
Jim,Wilhelm,190,75,1978,24.32
Fred,Howard,190,75,1979,24.32
Rusty,Kuntz,190,75,1979,24.32
Roger,Slagle,190,75,1979,24.32
Jim,Lewis,190,75,1979,24.32
Roger,Weaver,190,75,1980,24.32
John,Hobbs,190,75,1981,24.32
Orel,Hershiser,190,75,1983,24.32
Mike,Fuentes,190,75,1983,24.32
Jim,Weaver,190,75,1985,24.32
Steve,Lyons,190,75,1985,24.32
Colin,Ward,190,75,1985,24.32
Chuck,Hensley,190,75,1986,24.32
Jeff,Hamilton,190,75,1986,24.32
Dave,Magadan,190,75,1986,24.32
Rick,Rodriguez,190,75,1986,24.32
Mike,Sharperson,190,75,1987,24.32
Jack,Savage,190,75,1987,24.32
Adam,Peterson,190,75,1987,24.32
Don,August,190,75,1988,24.32
Greg,Harris,190,75,1988,24.32
Joe,Skalski,190,75,1989,24.32
Randy,Veres,190,75,1989,24.32
Scott,Radinsky,190,75,1990,24.32
Carlos,Diaz,190,75,1990,24.32
Scott,Lewis,190,75,1990,24.32
Garland,Kiser,190,75,1991,24.32
Dan,Wilson,190,75,1992,24.32
Jessie,Hollins,190,75,1992,24.32
Kirk,Rueter,190,75,1993,24.32
Brad,Cornett,190,75,1994,24.32
Ray,McDavid,190,75,1994,24.32
Garret,Anderson,190,75,1994,24.32
Gary,Wilson,190,75,1995,24.32
Ron,Rightnowar,190,75,1995,24.32
Gene,Schall,190,75,1995,24.32
Jeff,Ware,190,75,1995,24.32
Brian,Bevil,190,75,1996,24.32
Joe,Ayrault,190,75,1996,24.32
Gene,Kingsale,190,75,1996,24.32
Bob,Smith,190,75,1998,24.32
David,Holdridge,190,75,1998,24.32
Jay,Tessmer,190,75,1998,24.32
Matt,Clement,190,75,1998,24.32
Scott,Sauerbeck,190,75,1999,24.32
Ryan,Franklin,190,75,1999,24.32
Mike,Porzio,190,75,1999,24.32
Adam,Pettyjohn,190,75,2001,24.32
Tim,Spooneybarger,190,75,2001,24.32
Brandon,Puffer,190,75,2002,24.32
Tommy,Phelps,190,75,2003,24.32
Mark,Malaska,190,75,2003,24.32
Jon,Switzer,190,75,2003,24.32
Jimmy,Gobble,190,75,2003,24.32
Mike,Wood,190,75,2003,24.32
Travis,Blackley,190,75,2004,24.32
Jack,Taschner,190,75,2005,24.32
Angel,Guzman,190,75,2006,24.32
Andy,Sonnanstine,190,75,2007,24.32
Clay,Buchholz,190,75,2007,24.32
Brian,Barton,190,75,2008,24.32
R. J.,Swindle,190,75,2008,24.32
Matt,Fox,190,75,2010,24.32
Evan,Scribner,190,75,2011,24.32
Drew,Smyly,190,75,2012,24.32
Chris,Archer,190,75,2012,24.32
Kevin,Gausman,190,75,2013,24.32
Donnie,Joseph,190,75,2013,24.32
Andre,Rienzo,190,75,2013,24.32
Jose,Ramirez,190,75,2014,24.32
Kyle,Hendricks,190,75,2014,24.32
Erik,Goeddel,190,75,2014,24.32
Justin,Nicolino,190,75,2015,24.32
Travis,Jankowski,190,75,2015,24.32
Tony,Zych,190,75,2015,24.32
Jorge,Lopez,190,75,2015,24.32
Brent,Strom,189,75,1972,24.192
Mickey,Mahler,189,75,1977,24.192
Bob,Clark,188,75,1920,24.064
Bob,Wiesler,188,75,1951,24.064
Dave,Wickersham,188,75,1960,24.064
Roe,Skidmore,188,75,1970,24.064
Jesse,Jefferson,188,75,1973,24.064
Joe,Winkelsas,188,75,1999,24.064
Jim,Galloway,187,75,1912,23.936
Tip,Tobin,187,75,1932,23.936
Gus,Keriazakos,187,75,1950,23.936
Neil,Chrisley,187,75,1957,23.936
Manny,Seoane,187,75,1977,23.936
Chuck,Porter,187,75,1981,23.936
David,Wells,187,75,1987,23.936
Trey,Hodges,187,75,2002,23.936
Tom,Carroll,186,75,1955,23.808
Ricky,Jones,186,75,1986,23.808
Robert,Gibson,185,75,1890,23.68
Addie,Joss,185,75,1902,23.68
Wish,Egan,185,75,1902,23.68
Ed,Barry,185,75,1905,23.68
Chet,Nourse,185,75,1909,23.68
Bill,Prough,185,75,1912,23.68
Bill,Herring,185,75,1915,23.68
Jack,Nabors,185,75,1915,23.68
Rube,Parnham,185,75,1916,23.68
George,Ellison,185,75,1920,23.68
Ed,Carroll,185,75,1929,23.68
Randy,Gumpert,185,75,1936,23.68
Emmett,O'Neill,185,75,1943,23.68
Rex,Barney,185,75,1943,23.68
Andy,Hansen,185,75,1944,23.68
Charlie,Sproull,185,75,1945,23.68
Bill,Ayers,185,75,1947,23.68
Virgil,Stallcup,185,75,1947,23.68
Al,Widmar,185,75,1947,23.68
Buzz,Dozier,185,75,1947,23.68
Al,Papai,185,75,1948,23.68
Murray,Wall,185,75,1950,23.68
Ted,Tappe,185,75,1950,23.68
Jim,Waugh,185,75,1952,23.68
Ed,Wolfe,185,75,1952,23.68
Al,Lary,185,75,1954,23.68
John,Edelman,185,75,1955,23.68
Al,Cicotte,185,75,1957,23.68
Ralph,Lumenti,185,75,1957,23.68
Red,Witt,185,75,1957,23.68
Rudy,Hernandez,185,75,1960,23.68
Bill,Dailey,185,75,1961,23.68
Tony,Conigliaro,185,75,1964,23.68
Rich,Reese,185,75,1964,23.68
Dave,Boswell,185,75,1964,23.68
Jim,Bethke,185,75,1965,23.68
Adrian,Garrett,185,75,1966,23.68
Roberto,Rodriguez,185,75,1967,23.68
Pat,House,185,75,1967,23.68
Tom,Murphy,185,75,1968,23.68
Juan,Rios,185,75,1969,23.68
Doug,Adams,185,75,1969,23.68
Bobby,Mitchell,185,75,1970,23.68
Richie,Moloney,185,75,1970,23.68
Steve,Luebber,185,75,1971,23.68
Terry,Humphrey,185,75,1971,23.68
Bob,Gallagher,185,75,1972,23.68
Charlie,Hudson,185,75,1972,23.68
Doug,Howard,185,75,1972,23.68
Bill,Campbell,185,75,1973,23.68
John,Denny,185,75,1974,23.68
Ken,Clay,185,75,1977,23.68
Duane,Theiss,185,75,1977,23.68
Danny,Darwin,185,75,1978,23.68
Neil,Allen,185,75,1979,23.68
Freddie,Martinez,185,75,1980,23.68
Bob,Walk,185,75,1980,23.68
Mike,Hart,185,75,1980,23.68
Bill,Bordley,185,75,1980,23.68
Gil,Kubski,185,75,1980,23.68
Andy,McGaffigan,185,75,1981,23.68
Jim,Smith,185,75,1982,23.68
Rick,Ownbey,185,75,1982,23.68
Charles,Hudson,185,75,1983,23.68
Tony,Ghelfi,185,75,1983,23.68
Daryl,Boston,185,75,1984,23.68
Jay,Tibbs,185,75,1984,23.68
Jeff,Barkley,185,75,1984,23.68
