"","nameFirst","nameLast","weight","height","debut","BMI"
"10776","Tom","Fletcher",170,72,1962,23.61111
"10777","Billy","Cowan",170,72,1963,23.61111
"10778","Danny","Cater",170,72,1964,23.61111
"10779","Vic","Roznovsky",170,72,1964,23.61111
"10780","Tug","McGraw",170,72,1965,23.61111
"10781","Don","Buschhorn",170,72,1965,23.61111
"10782","Willie","Montanez",170,72,1966,23.61111
"10783","Dooley","Womack",170,72,1966,23.61111
"10784","Rod","Carew",170,72,1967,23.61111
"10785","Allan","Lewis",170,72,1967,23.61111
"10786","Nestor","Chavez",170,72,1967,23.61111
"10787","Ken","Boswell",170,72,1967,23.61111
"10788","Eddie","Leon",170,72,1968,23.61111
"10789","Rafael","Robles",170,72,1969,23.61111
"10790","Gary","Gentry",170,72,1969,23.61111
"10791","Larry","Gura",170,72,1970,23.61111
"10792","Jose","Cruz",170,72,1970,23.61111
"10793","Don","Durham",170,72,1972,23.61111
"10794","John","Knox",170,72,1972,23.61111
"10795","Rowland","Office",170,72,1972,23.61111
"10796","Mike","Phillips",170,72,1973,23.61111
"10797","Otto","Velez",170,72,1973,23.61111
"10798","Herb","Washington",170,72,1974,23.61111
"10799","Bob","Sheldon",170,72,1974,23.61111
"10800","Stan","Papi",170,72,1974,23.61111
"10801","Larry","Demery",170,72,1974,23.61111
"10802","Nyls","Nyman",170,72,1974,23.61111
"10803","Jack","Lind",170,72,1974,23.61111
"10804","Art","James",170,72,1975,23.61111
"10805","Buddy","Schultz",170,72,1975,23.61111
"10806","Joaquin","Andujar",170,72,1976,23.61111
"10807","Manny","Sarmiento",170,72,1976,23.61111
"10808","Sam","Mejias",170,72,1976,23.61111
"10809","Doug","Bair",170,72,1976,23.61111
"10810","Taylor","Duncan",170,72,1977,23.61111
"10811","Shane","Rawley",170,72,1978,23.61111
"10812","Jim","Anderson",170,72,1978,23.61111
"10813","Tom","Spencer",170,72,1978,23.61111
"10814","LaRue","Washington",170,72,1978,23.61111
"10815","Dave","Edwards",170,72,1978,23.61111
"10816","Dave","Patterson",170,72,1979,23.61111
"10817","Rafael","Ramirez",170,72,1980,23.61111
"10818","Mike","Richardt",170,72,1980,23.61111
"10819","Lenny","Faedo",170,72,1980,23.61111
"10820","Rufino","Linares",170,72,1981,23.61111
"10821","Steve","Lubratich",170,72,1981,23.61111
"10822","Jeff","Keener",170,72,1982,23.61111
"10823","Brad","Wellman",170,72,1982,23.61111
"10824","Andre","David",170,72,1984,23.61111
"10825","Rick","Schu",170,72,1984,23.61111
"10826","Alvaro","Espinoza",170,72,1984,23.61111
"10827","Vince","Coleman",170,72,1985,23.61111
"10828","Bill","Swift",170,72,1985,23.61111
"10829","Mark","Portugal",170,72,1985,23.61111
"10830","Mike","Greenwell",170,72,1985,23.61111
"10831","Gus","Polidor",170,72,1985,23.61111
"10832","Balvino","Galvez",170,72,1986,23.61111
"10833","Jamie","Moyer",170,72,1986,23.61111
"10834","Greg","Maddux",170,72,1986,23.61111
"10835","Ruben","Rodriguez",170,72,1986,23.61111
"10836","Mike","Ramsey",170,72,1987,23.61111
"10837","DeWayne","Buice",170,72,1987,23.61111
"10838","Jeff","Blauser",170,72,1987,23.61111
"10839","Mark","Carreon",170,72,1987,23.61111
"10840","German","Gonzalez",170,72,1988,23.61111
"10841","Junior","Felix",170,72,1989,23.61111
"10842","Jeff","McKnight",170,72,1989,23.61111
"10843","Kevin","Belcher",170,72,1990,23.61111
"10844","Bernard","Gilkey",170,72,1990,23.61111
"10845","Larry","Casian",170,72,1990,23.61111
"10846","Amalio","Carreno",170,72,1991,23.61111
"10847","Darrin","Chapin",170,72,1991,23.61111
"10848","Jacob","Brumfield",170,72,1992,23.61111
"10849","John","Valentin",170,72,1992,23.61111
"10850","Willie","Canate",170,72,1993,23.61111
"10851","Rikkert","Faneyte",170,72,1993,23.61111
"10852","Keith","Garagozzo",170,72,1994,23.61111
"10853","Ray","Holbert",170,72,1994,23.61111
"10854","Jesus","Tavarez",170,72,1994,23.61111
"10855","Mike","Lieberthal",170,72,1994,23.61111
"10856","Russ","Davis",170,72,1994,23.61111
"10857","Matt","Dunbar",170,72,1995,23.61111
"10858","Allen","Battle",170,72,1995,23.61111
"10859","Felipe","Lira",170,72,1995,23.61111
"10860","Marc","Valdes",170,72,1995,23.61111
"10861","Rich","Aurilia",170,72,1995,23.61111
"10862","Tilson","Brito",170,72,1996,23.61111
"10863","Frank","Catalanotto",170,72,1997,23.61111
"10864","Felix","Martinez",170,72,1997,23.61111
"10865","Manuel","Barrios",170,72,1997,23.61111
"10866","Ruben","Mateo",170,72,1999,23.61111
"10867","Jesus","Pena",170,72,1999,23.61111
"10868","Bud","Smith",170,72,2001,23.61111
"10869","Lance","Davis",170,72,2001,23.61111
"10870","Wilkin","Ruan",170,72,2002,23.61111
"10871","Dave","Matranga",170,72,2003,23.61111
"10872","Mike","Gallo",170,72,2003,23.61111
"10873","Eude","Brito",170,72,2005,23.61111
"10874","Brett","Campbell",170,72,2006,23.61111
"10875","Eric","Patterson",170,72,2007,23.61111
"10876","Chris","Waters",170,72,2008,23.61111
"10877","Fu-Te","Ni",170,72,2009,23.61111
"10878","Brayan","Villarreal",170,72,2011,23.61111
"10879","Keith","Butler",170,72,2013,23.61111
"10880","Scott","McGough",170,72,2015,23.61111
"10881","Fred","Ostendorf",169,72,1914,23.47222
"10882","Bill","Bruton",169,72,1953,23.47222
"10883","Wally","Moon",169,72,1954,23.47222
"10884","Chico","Ruiz",169,72,1964,23.47222
"10885","John","Hofford",168,72,1885,23.33333
"10886","George","Cobb",168,72,1892,23.33333
"10887","Pat","Crisham",168,72,1899,23.33333
"10888","Lon","Ury",168,72,1903,23.33333
"10889","Jess","Orndorff",168,72,1907,23.33333
"10890","Sam","Frock",168,72,1907,23.33333
"10891","Maury","Kent",168,72,1912,23.33333
"10892","Erskine","Mayer",168,72,1912,23.33333
"10893","Al","Mamaux",168,72,1913,23.33333
"10894","Twink","Twining",168,72,1916,23.33333
"10895","Joe","Lucey",168,72,1920,23.33333
"10896","Norm","Lehr",168,72,1926,23.33333
"10897","Estel","Crabtree",168,72,1929,23.33333
"10898","Tom","Oliver",168,72,1930,23.33333
"10899","Art","McLarney",168,72,1932,23.33333
"10900","Walt","Ripley",168,72,1935,23.33333
"10901","Walt","Chipple",168,72,1945,23.33333
"10902","Lefty","Sloat",168,72,1948,23.33333
"10903","Memo","Luna",168,72,1954,23.33333
"10904","Bob","Zick",168,72,1954,23.33333
"10905","Gary","Geiger",168,72,1958,23.33333
"10906","Derrell","Griffith",168,72,1963,23.33333
"10907","Paul","Blair",168,72,1964,23.33333
"10908","Frankie","Libran",168,72,1969,23.33333
"10909","Greg","Harts",168,72,1973,23.33333
"10910","Dave","Danforth",167,72,1911,23.19444
"10911","Swede","Carlstrom",167,72,1911,23.19444
"10912","Joe","Gedeon",167,72,1913,23.19444
"10913","Lew","Krausse",167,72,1931,23.19444
"10914","Dick","Mulligan",167,72,1941,23.19444
"10915","Mack","Stewart",167,72,1944,23.19444
"10916","Carmen","Mauro",167,72,1948,23.19444
"10917","Bill","Upton",167,72,1954,23.19444
"10918","Jeff","Reboulet",167,72,1992,23.19444
"10919","Roberto","Duran",167,72,1997,23.19444
"10920","Willie","Lozado",166,72,1984,23.05556
"10921","Charlie","Mills",165,72,1871,22.91667
"10922","Rynie","Wolters",165,72,1871,22.91667
"10923","Hal","McClure",165,72,1882,22.91667
"10924","Charlie","Ferguson",165,72,1884,22.91667
"10925","Jim","Cudworth",165,72,1884,22.91667
"10926","Neil","Stynes",165,72,1890,22.91667
"10927","John","Schultz",165,72,1891,22.91667
"10928","Jock","Menefee",165,72,1892,22.91667
"10929","Dike","Varney",165,72,1902,22.91667
"10930","Harry","Kane",165,72,1902,22.91667
"10931","Andy","Coakley",165,72,1902,22.91667
"10932","John","Kalahan",165,72,1903,22.91667
"10933","Rick","Adams",165,72,1905,22.91667
"10934","Ed","Kusel",165,72,1909,22.91667
"10935","Walt","Doan",165,72,1909,22.91667
"10936","Walt","Slagle",165,72,1910,22.91667
"10937","Ralph","Good",165,72,1910,22.91667
"10938","Jim","Riley",165,72,1910,22.91667
"10939","Hank","Griffin",165,72,1911,22.91667
"10940","Jack","Mills",165,72,1911,22.91667
"10941","Bill","Doak",165,72,1912,22.91667
"10942","Bert","Gallia",165,72,1912,22.91667
"10943","Harvey","Grubb",165,72,1912,22.91667
"10944","Ernie","Walker",165,72,1913,22.91667
"10945","Ray","Bates",165,72,1913,22.91667
"10946","Lee","Dressen",165,72,1914,22.91667
"10947","Elmer","Jacobs",165,72,1914,22.91667
"10948","Howard","Lohr",165,72,1914,22.91667
"10949","Joe","Weiss",165,72,1915,22.91667
"10950","Joe","Sherman",165,72,1915,22.91667
"10951","Herb","Hunter",165,72,1916,22.91667
"10952","Speed","Martin",165,72,1917,22.91667
"10953","Red","Shea",165,72,1918,22.91667
"10954","Roy","Hansen",165,72,1918,22.91667
"10955","Virgil","Barnes",165,72,1919,22.91667
"10956","Walter","Zink",165,72,1921,22.91667
"10957","Walt","Golvin",165,72,1922,22.91667
"10958","Lucas","Turk",165,72,1922,22.91667
"10959","Ernie","Maun",165,72,1924,22.91667
"10960","Don","Songer",165,72,1924,22.91667
"10961","Turkey","Gross",165,72,1925,22.91667
"10962","Bill","Vargus",165,72,1925,22.91667
"10963","Joe","Hassler",165,72,1928,22.91667
"10964","Jim","Moore",165,72,1928,22.91667
"10965","Terry","Lyons",165,72,1929,22.91667
"10966","Lyn","Lary",165,72,1929,22.91667
"10967","Bob","Adams",165,72,1931,22.91667
"10968","Art","Jones",165,72,1932,22.91667
"10969","Archie","Wise",165,72,1932,22.91667
"10970","Sherman","Edwards",165,72,1934,22.91667
"10971","Bernie","Snyder",165,72,1935,22.91667
"10972","Hal","Kelleher",165,72,1935,22.91667
"10973","Hal","Wagner",165,72,1937,22.91667
"10974","Roy","Bruner",165,72,1939,22.91667
"10975","Bud","Bates",165,72,1939,22.91667
"10976","Red","Embree",165,72,1941,22.91667
"10977","Lefty","West",165,72,1944,22.91667
"10978","Ray","Hathaway",165,72,1945,22.91667
"10979","Jackie","Tobin",165,72,1945,22.91667
"10980","Jack","Creel",165,72,1945,22.91667
"10981","Lefty","Scott",165,72,1945,22.91667
"10982","Reggie","Otero",165,72,1945,22.91667
"10983","Les","Layton",165,72,1948,22.91667
"10984","Jerry","Coleman",165,72,1949,22.91667
"10985","Bob","Cain",165,72,1949,22.91667
"10986","Rudy","Rufer",165,72,1949,22.91667
"10987","Bob","Ross",165,72,1950,22.91667
"10988","Joe","Murray",165,72,1950,22.91667
"10989","Jim","Brideweser",165,72,1951,22.91667
"10990","Harry","Hanebrink",165,72,1953,22.91667
"10991","Don","Elston",165,72,1953,22.91667
"10992","Bob","Stephenson",165,72,1955,22.91667
"10993","Bert","Hamric",165,72,1955,22.91667
"10994","Clete","Boyer",165,72,1955,22.91667
"10995","Webbo","Clarke",165,72,1955,22.91667
"10996","Chico","Fernandez",165,72,1956,22.91667
"10997","Mike","Cuellar",165,72,1959,22.91667
"10998","Jim","Proctor",165,72,1959,22.91667
"10999","Bill","Kirk",165,72,1961,22.91667
"11000","Bob","Sprout",165,72,1961,22.91667
"11001","Jimmy","Stewart",165,72,1963,22.91667
"11002","Steve","Blass",165,72,1964,22.91667
"11003","Tommy","Dean",165,72,1967,22.91667
"11004","Cesar","Geronimo",165,72,1969,22.91667
"11005","Ken","Szotkiewicz",165,72,1970,22.91667
"11006","Roger","Metzger",165,72,1970,22.91667
"11007","Ted","Martinez",165,72,1970,22.91667
"11008","Luis","Melendez",165,72,1970,22.91667
"11009","Rick","Auerbach",165,72,1971,22.91667
"11010","Jerry","Royster",165,72,1973,22.91667
"11011","Orlando","Alvarez",165,72,1973,22.91667
"11012","Robin","Yount",165,72,1974,22.91667
"11013","Jerry","Manuel",165,72,1975,22.91667
"11014","Mark","Wagner",165,72,1976,22.91667
"11015","Alan","Trammell",165,72,1977,22.91667
"11016","Dennis","Sherrill",165,72,1978,22.91667
"11017","Ted","Wilborn",165,72,1979,22.91667
"11018","Kurt","Seibert",165,72,1979,22.91667
"11019","Joe","Edelen",165,72,1981,22.91667
"11020","Mike","Gates",165,72,1981,22.91667
"11021","Greg","Harris",165,72,1981,22.91667
"11022","Paul","Runge",165,72,1981,22.91667
"11023","Mark","Wasinger",165,72,1986,22.91667
"11024","Sergio","Valdez",165,72,1986,22.91667
"11025","Greg","Tabor",165,72,1987,22.91667
"11026","Paul","Gibson",165,72,1988,22.91667
"11027","Geronimo","Berroa",165,72,1989,22.91667
"11028","Sammy","Sosa",165,72,1989,22.91667
"11029","David","Howard",165,72,1991,22.91667
"11030","Mark","Holzemer",165,72,1993,22.91667
"11031","Jose","Herrera",165,72,1995,22.91667
"11032","Dale","Polley",165,72,1996,22.91667
"11033","Nomar","Garciaparra",165,72,1996,22.91667
"11034","Trace","Coquillette",165,72,1999,22.91667
"11035","Mike","Koplove",165,72,2001,22.91667
"11036","Chub","Sullivan",164,72,1877,22.77778
"11037","Snake","Deal",164,72,1906,22.77778
"11038","George","Halas",164,72,1919,22.77778
"11039","Les","Cox",164,72,1926,22.77778
"11040","Johnny","Welaj",164,72,1939,22.77778
"11041","Dan","Porter",164,72,1951,22.77778
"11042","Tony","Scott",164,72,1973,22.77778
"11043","Frank","Graves",163,72,1886,22.63889
"11044","Milo","Allison",163,72,1913,22.63889
"11045","Steve","Slayton",163,72,1928,22.63889
"11046","Joe","Lafata",163,72,1947,22.63889
"11047","Kaiser","Wilhelm",162,72,1903,22.5
"11048","Walter","Barbare",162,72,1914,22.5
"11049","Curt","Fullerton",162,72,1921,22.5
"11050","Red","Lynn",162,72,1939,22.5
"11051","Bill","Rodgers",162,72,1944,22.5
"11052","Charlie","Ganzel",161,72,1884,22.36111
"11053","Larry","Milbourne",161,72,1974,22.36111
"11054","Carlos","Diaz",161,72,1982,22.36111
"11055","Oliver","Brown",160,72,1872,22.22222
"11056","Joe","Gerhardt",160,72,1873,22.22222
"11057","Frank","Foreman",160,72,1884,22.22222
"11058","Sumner","Bowman",160,72,1890,22.22222
"11059","Babe","Doty",160,72,1890,22.22222
"11060","Fred","Hayner",160,72,1890,22.22222
"11061","Frank","Motz",160,72,1890,22.22222
"11062","Kid","Camp",160,72,1892,22.22222
"11063","Harley","Payne",160,72,1896,22.22222
"11064","Tacks","Latimer",160,72,1898,22.22222
"11065","Harvey","Bailey",160,72,1899,22.22222
"11066","George","Merritt",160,72,1901,22.22222
"11067","Arch","McCarthy",160,72,1902,22.22222
"11068","Solly","Hofman",160,72,1903,22.22222
"11069","Del","Mason",160,72,1904,22.22222
"11070","Allie","Strobel",160,72,1905,22.22222
"11071","Charlie","Gibson",160,72,1905,22.22222
"11072","Cy","Barger",160,72,1906,22.22222
"11073","Bill","McGilvray",160,72,1908,22.22222
"11074","Andy","O'Connor",160,72,1908,22.22222
"11075","Ed","McDonough",160,72,1909,22.22222
"11076","Sailor","Stroud",160,72,1910,22.22222
"11077","Jock","Somerlott",160,72,1910,22.22222
"11078","Herb","Pennock",160,72,1912,22.22222
"11079","Charlie","Deal",160,72,1912,22.22222
"11080","George","Hogan",160,72,1914,22.22222
"11081","Harry","Daubert",160,72,1915,22.22222
"11082","Mike","Cantwell",160,72,1916,22.22222
"11083","Vance","McIlree",160,72,1921,22.22222
"11084","Ray","Steineder",160,72,1923,22.22222
"11085","Dick","Attreau",160,72,1926,22.22222
"11086","Arlie","Tarbert",160,72,1927,22.22222
"11087","Carl","Lind",160,72,1927,22.22222
"11088","Ray","Jacobs",160,72,1928,22.22222
"11089","Rudy","Leopold",160,72,1928,22.22222
"11090","Izzy","Goldstein",160,72,1932,22.22222
"11091","Phil","Hensiek",160,72,1935,22.22222
"11092","Joe","Kohlman",160,72,1937,22.22222
"11093","Vic","Johnson",160,72,1944,22.22222
"11094","Dewey","Williams",160,72,1944,22.22222
"11095","Otis","Davis",160,72,1946,22.22222
"11096","Gus","Niarhos",160,72,1946,22.22222
"11097","Steve","Kuczek",160,72,1949,22.22222
"11098","Tom","Upton",160,72,1950,22.22222
"11099","Hal","Naragon",160,72,1951,22.22222
"11100","Dave","Jolly",160,72,1953,22.22222
"11101","Ramon","Monzant",160,72,1954,22.22222
"11102","Felix","Mantilla",160,72,1956,22.22222
"11103","Ron","Blackburn",160,72,1958,22.22222
"11104","Al","Weis",160,72,1962,22.22222
"11105","Bill","Hepler",160,72,1966,22.22222
"11106","Candy","Harris",160,72,1967,22.22222
"11107","Miguel","Fuentes",160,72,1969,22.22222
"11108","Migel","Puente",160,72,1970,22.22222
"11109","Doug","Griffin",160,72,1970,22.22222
"11110","Rich","Hacker",160,72,1971,22.22222
"11111","Derrel","Thomas",160,72,1971,22.22222
"11112","Miguel","Dilone",160,72,1974,22.22222
"11113","Rodney","Scott",160,72,1975,22.22222
"11114","Rafael","Vasquez",160,72,1979,22.22222
"11115","German","Barranca",160,72,1979,22.22222
"11116","Rafael","Santo Domingo",160,72,1979,22.22222
"11117","Bob","Dernier",160,72,1980,22.22222
"11118","Julio","Franco",160,72,1982,22.22222
"11119","Mariano","Duncan",160,72,1985,22.22222
"11120","Sil","Campusano",160,72,1988,22.22222
"11121","Craig","Worthington",160,72,1988,22.22222
"11122","Angel","Escobar",160,72,1988,22.22222
"11123","Chuck","McElroy",160,72,1989,22.22222
"11124","Kevin","Baez",160,72,1990,22.22222
"11125","Doug","Simons",160,72,1991,22.22222
"11126","Braulio","Castillo",160,72,1991,22.22222
"11127","Julio","Peguero",160,72,1992,22.22222
"11128","Cesar","Hernandez",160,72,1992,22.22222
"11129","James","Hurst",160,72,1994,22.22222
"11130","Alex","Delgado",160,72,1996,22.22222
"11131","Aaron","Holbert",160,72,1996,22.22222
"11132","Hanley","Frias",160,72,1997,22.22222
"11133","Benito","Baez",160,72,2001,22.22222
"11134","Jason","Childers",160,72,2006,22.22222
"11135","Jesse","Carlson",160,72,2008,22.22222
"11136","Freddy","Dolsi",160,72,2008,22.22222
"11137","Everett","Teaford",160,72,2011,22.22222
"11138","D. J.","Mitchell",160,72,2012,22.22222
"11139","Reymond","Fuentes",160,72,2013,22.22222
"11140","Billy","Hamilton",160,72,2013,22.22222
"11141","Zach","Davies",160,72,2015,22.22222
"11142","Chick","Fulmer",158,72,1871,21.94444
"11143","Ed","Fuller",158,72,1886,21.94444
"11144","Bill","Sowders",155,72,1888,21.52778
"11145","Lefty","George",155,72,1911,21.52778
"11146","Dick","Loftus",155,72,1924,21.52778
"11147","Brad","Springer",155,72,1925,21.52778
"11148","Jim","Bivin",155,72,1935,21.52778
"11149","Stu","Martin",155,72,1936,21.52778
"11150","Slick","Coffman",155,72,1937,21.52778
"11151","Gil","Torres",155,72,1940,21.52778
"11152","Garth","Mann",155,72,1944,21.52778
"11153","Carroll","Sembera",155,72,1965,21.52778
"11154","Joe","Verbanic",155,72,1966,21.52778
"11155","Frank","Taveras",155,72,1971,21.52778
"11156","Luis","Aquino",155,72,1986,21.52778
"11157","Edgar","Diaz",155,72,1986,21.52778
"11158","Mark","Williamson",155,72,1987,21.52778
"11159","Al","Pedrique",155,72,1987,21.52778
"11160","Morris","Madden",155,72,1987,21.52778
"11161","Allen","McDill",155,72,1997,21.52778
"11162","Bunky","Stewart",154,72,1952,21.38889
"11163","Fritz","Coumbe",152,72,1914,21.11111
"11164","Charlie","Whitehouse",152,72,1914,21.11111
"11165","John","Sowders",150,72,1887,20.83333
"11166","Ernie","Mason",150,72,1894,20.83333
"11167","Orth","Collins",150,72,1904,20.83333
"11168","Gene","Paulette",150,72,1911,20.83333
"11169","Pat","Maloney",150,72,1912,20.83333
"11170","Walt","Huntzinger",150,72,1923,20.83333
"11171","Bobby","Burke",150,72,1927,20.83333
"11172","Jose","Zardon",150,72,1945,20.83333
"11173","Raul","Sanchez",150,72,1952,20.83333
"11174","Tom","Hall",150,72,1968,20.83333
"11175","Manny","Hernandez",150,72,1986,20.83333
"11176","Ramon","Manon",150,72,1990,20.83333
"11177","Jose","Offerman",150,72,1990,20.83333
"11178","Miguel","Rojas",150,72,2014,20.83333
"11179","Mark","McGrillis",148,72,1892,20.55556
"11180","Bartolo","Colon",285,71,1997,40.70621
"11181","Prince","Fielder",275,71,2005,39.27792
"11182","Jose","Mijares",265,71,2008,37.84963
"11183","Pablo","Sandoval",255,71,2008,36.42134
"11184","Dave","Orr",250,71,1883,35.7072
"11185","Raul","Chavez",245,71,1996,34.99306
"11186","Dayan","Viciedo",240,71,2010,34.27891
"11187","Julio","Mateo",235,71,2002,33.56477
"11188","Andrew","Carignan",235,71,2011,33.56477
"11189","Tub","Welch",230,71,1890,32.85062
"11190","Tim","Redding",230,71,2001,32.85062
"11191","Carlos","Rivera",230,71,2003,32.85062
"11192","Guillermo","Rodriguez",230,71,2007,32.85062
"11193","Robinson","Cancel",225,71,1999,32.13648
"11194","Morgan","Burkhart",225,71,2000,32.13648
"11195","Humberto","Cota",225,71,2001,32.13648
"11196","Joe","Thurston",225,71,2002,32.13648
"11197","Paul","McAnulty",225,71,2005,32.13648
"11198","Roberto","Perez",225,71,2014,32.13648
"11199","Cody","Decker",225,71,2015,32.13648
"11200","Jerry","Harrington",220,71,1890,31.42234
"11201","Hack","Eibel",220,71,1912,31.42234
